"genus","DNA","RNA","ALL","CroplandSize","PastureSize","TotalPopulationSize","Elevation","DistanceToClosestTown","MammalSympatry","AdultBodyMass_g","AdultForearmLen_mm","DietBreadth","LitterSize","LittersPerYear","PopulationGrpSize","TrophicLevel","BodyMassValue","RWL","AR","Forearm","Mass","Pulse","GroupSize","Lifespan","CleanDataSize","CleanQ30","TotalContigLength","ContigCount","neighborSampleNum","neighborBatGenus","neighborDNAvirusMean","neighborRNAvirusMean"
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,5128712474,95.29,304952190,"468931",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,3367955259,91.8,77660077,"141826",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,8208251607,91.07,437905719,"587065",58,4,0,0
"Eidolon",0,1,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,8329816593,92.52,325888433,"604647",58,4,0,0
"Eidolon",0,1,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,6335126223,96.08,533635471,"718955",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,1481342633,96.39,46432735,"86845",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,3797971703,91.31,104075525,"226197",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,4901387359,92.3,441842316,"610409",58,4,0,0
"Rousettus",0,1,1,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,17732595208,87.5,556491068,"876604",22,2,0,0.545454545454545
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2485583281,95,158347058,"292255",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,5101300052,94.71,509043044,"713774",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,7743663117,94.78,655679988,"741197",58,4,0,0
"Eidolon",0,1,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,12835405003,91.76,491764686,"682296",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2064037314,90.29,33479528,"70818",58,4,0,0
"Eidolon",0,1,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,5408385509,90.29,113034099,"240821",58,4,0,0
"Eidolon",0,1,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,6052432503,92.08,588884982,"675348",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,3359564137,93.3,113811343,"120716",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,4875127892,92.79,384398339,"553117",58,4,0,0
"Eidolon",2,2,4,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2172142121,93.11,42003247,"92836",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2076334206,89.43,17073085,"34531",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,5319156107,88.2,142426416,"309414",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,5799665863,87.06,113311770,"241776",58,4,0,0
"Eidolon",3,2,5,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,6793369226,91.62,381297902,"802284",58,4,0,0
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,3823966122,88.66,59220241,"109013",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,12561418762,89.47,166693526,"316698",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,4232088657,89.55,65017043,"128671",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,10958664349,90.62,187178233,"144148",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,1669087279,93.89,40210368,"63560",58,4,0,0
"Hipposideros",1,1,2,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,5039762569,93.86,165863286,"117077",58,4,0,0
"Hipposideros",2,0,2,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,8863240131,90.65,89047095,"200894",58,4,0,0
"Hipposideros",1,2,3,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,4423252428,92.56,96079017,"176862",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,3935839756,93.16,143650921,"145753",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,6418708543,91.15,66349400,"117683",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,5095933297,91.5,54221733,"91649",58,4,0,0
"Hipposideros",2,0,2,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,7918892082,91.73,155057589,"133575",58,4,0,0
"Hipposideros",1,1,2,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,7528949793,90.77,71475451,"148649",58,4,0,0
"Hipposideros",1,1,2,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,3302846278,90.75,48328838,"90994",58,4,0,0
"Hipposideros",1,0,1,2.875540257,17.96996498,1857.766968,544,127547.3742,132,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,4521155468,89.5,65263379,"142383",58,4,0,0
"Rousettus",0,0,0,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14980253732,85.08,86838851,"145462",22,2,0,0.590909090909091
"Rousettus",0,1,1,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,18326714880,85.53,151067873,"249829",22,2,0,0.545454545454545
"Otomops",0,1,1,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,1209832749,86.22,1966026,"4287",25,2,0,0
"Otomops",0,2,2,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,1102908807,84.72,5899687,"8213",25,2,0,0
"Otomops",0,1,1,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,885062161,85.27,3043700,"6101",25,2,0,0
"Rousettus",0,0,0,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,21498467902,86.88,558152416,"862664",22,2,0,0.590909090909091
"Otomops",0,2,2,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,1791046693,86.95,6639033,"7576",25,2,0,0
"Otomops",0,1,1,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,1934447386,84.63,4887742,"8269",25,2,0,0
"Otomops",0,2,2,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,2491904284,85.07,8764622,"9345",25,2,0,0
"Otomops",0,1,1,0.79341644,41.39586639,1015.505188,1858,33643.41724,157,34.92,59.46,1.333333333,0.995,1,2.995732274,2.666666667,23.45571429,46.19788501,9.536666665,65.55833336,36.10333333,1,31.50000002,86,4238125554,85.72,17522970,"28304",25,2,0,0
"Hipposideros",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,971702745,91.14,25596140,"43218",25,7,0,0
"Hipposideros",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,13229980863,91.53,1275937936,"1755540",25,7,0,0
"Hipposideros",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,775999241,87.99,13574007,"30125",25,7,0,0
"Hipposideros",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,21.81,55.32442308,1.033333333,1.021764706,1.111111111,2.89983825,2.966666667,18.45089552,32.7682922,6.106363634,56.7190625,27.56342105,1.181818182,167.8749999,144,2173071817,84.52,48064874,"113413",25,7,0,0
"Coleura",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,7568949010,82.59,207552135,"421380",25,7,0,0
"Coleura",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,2177064326,81.6,9606480,"22246",25,7,0,0
"Coleura",0,0,0,54.71688843,25.735569,12688.82227,13,74783.12255,103,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,6081579620,81.95,32007641,"76146",25,7,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,40220593720,92.54,1693925921,"1807804",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,28603678576,92.73,1331086083,"2231070",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1629554999,89.57,22441652,"61531",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13587318867,88.06,59781234,"154957",258,1,0,0
"Rousettus",1,0,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,30502926398,92.51,1361546396,"2193715",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,35722298752,92.06,1615454532,"2059139",258,1,0,0
"Rousettus",0,1,1,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,23601300083,90.15,831476279,"1663642",258,1,0,0
"Rousettus",0,0,0,0,0,8757.807617,942,84747.15029,159,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9914784796,89.63,49137466,"114891",258,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2172339240,91.75,122880537,"257879",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2905325398,90.78,128161486,"284605",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12153881891,90.33,821046963,"1033508",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5347509273,87.68,249209955,"467990",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4102057917,87.46,185327966,"354927",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6006085090,92.01,317678615,"522222",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1496415421,90.27,39156556,"79945",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1028062154,91.95,18957163,"41873",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,726691718,91.12,22279384,"51249",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9162837890,90.62,428030059,"842084",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7390229657,89.21,322433108,"554972",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5102573196,88.94,151390444,"326031",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2176824879,89.92,82431073,"183182",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6206856395,90.99,368513613,"555900",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,26874101406,91.75,1653529635,"2057109",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1333760351,90.01,29819214,"67789",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12214851390,91.08,655136148,"1140816",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8835335978,91.39,365344946,"812932",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3087781537,88.96,125254709,"278652",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6373660389,89.4,194482864,"413342",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,790724579,87.91,12438160,"24307",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5781647585,91.43,371642452,"681681",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1036273108,87.51,21627967,"49852",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8489722080,87.02,298405165,"530794",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3283368332,88.81,114681613,"261186",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12262093817,90.46,609853840,"882550",90,1,0,0
"Rousettus",0,1,1,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3295647379,88.1,126596224,"271372",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4446291217,90.13,159897190,"345049",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,19091051751,91.05,1139799279,"1601129",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4834418826,87.17,251979173,"464590",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,19623676876,91,1009851019,"1733143",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,755769277,88.84,17604485,"41657",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,29335038846,94.47,1520751486,"1743330",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4745747887,88.59,214055119,"418085",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,23721043586,95.97,1240573477,"2014955",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2411457816,88.49,34144285,"82940",90,1,0,0
"Rousettus",0,0,0,45.94256592,22.7822113,5615.549805,1151,112410.797,154,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7390416720,91.11,340552295,"664960",90,1,0,0
